Card_Number,Time,Amount,Transaction_Type,Geo_Location,Merchant_Category,Is_International,Is_Recurring,Velocity,User_History_Score,Transaction_Hour,Location_Mismatch,Bot_Activity_Flag,Fraud_Risk_Score,Class
856180025418,1,393.24,0,1,3,1,0,5,0.11,1,0,0,39.14,0
933479343527,1,473.68,1,1,1,0,1,2,0.34,1,0,0,38.22,0
594199610640,16,345.67,0,1,1,1,1,3,0.61,16,0,0,45.89,1
339681016953,10,576.08,3,2,1,0,1,1,0.15,10,0,0,50.0,0
4060019208,12,374.37,0,2,3,1,0,3,0.61,12,1,0,34.69,0
974145038140,13,192.86,3,2,3,1,0,5,0.74,13,1,0,29.88,0
335982856919,22,269.26,1,0,4,0,0,9,0.77,22,1,1,41.11,0
551119047147,23,926.34,3,1,3,0,1,1,0.98,23,1,0,50.0,1
941254334181,12,666.64,0,0,2,1,1,6,0.43,12,1,0,50.0,0
919829635396,12,382.88,3,3,0,0,0,2,0.03,12,1,0,48.13,0
22058769758,6,430.23,3,3,1,0,0,6,0.85,6,0,0,38.17,0
299836811828,21,544.04,2,2,4,0,0,6,0.08,21,0,0,50.0,0
451781557948,23,705.82,2,3,4,1,0,1,0.86,23,1,0,50.0,0
89632950218,1,623.96,1,2,4,0,0,5,0.98,1,1,0,50.0,0
213105979918,13,939.43,3,1,4,0,0,2,0.91,13,1,0,50.0,0
277225030284,12,663.17,3,0,1,0,0,1,0.96,12,1,0,50.0,1
432437375433,5,919.71,3,2,4,1,1,9,0.02,5,0,1,50.0,0
383895969272,4,104.89,2,4,1,0,1,6,0.01,4,1,0,18.38,0
94195980300,11,901.5,3,4,4,0,0,1,0.21,11,0,0,50.0,0
710732340025,19,749.31,2,1,4,1,1,9,0.8,19,0,1,50.0,0
16063957858,2,254.97,1,0,0,0,0,9,0.09,2,0,1,34.08,0
357821530788,11,336.73,3,2,2,1,1,7,0.75,11,0,0,33.03,0
186468753052,3,588.53,3,1,3,1,1,9,0.01,3,1,1,50.0,1
553181290608,16,212.44,0,0,3,1,0,1,0.73,16,0,0,22.9,0
46287246342,19,806.83,2,4,3,0,1,3,0.25,19,1,0,50.0,0
898691664823,11,812.06,0,2,2,0,1,8,0.44,11,1,1,50.0,0
53012876307,17,370.85,1,0,1,1,1,3,0.98,17,1,0,50.0,0
328933814384,8,162.84,2,3,3,0,1,8,0.55,8,0,1,32.86,1
881823000874,15,989.96,3,2,3,0,0,3,0.07,15,1,0,50.0,0
482268510109,15,325.66,3,3,3,1,0,4,0.87,15,1,0,42.34,0
989762711926,5,160.8,3,1,1,0,1,4,0.32,5,1,0,24.5,1
76349030090,15,396.97,3,0,2,0,1,5,0.59,15,0,0,47.0,0
663127759883,23,972.1,1,0,2,0,0,4,0.71,23,1,0,50.0,0
9415605746,23,813.63,3,0,1,0,1,7,0.78,23,0,0,50.0,1
953698996462,2,532.3,3,0,0,1,0,4,0.43,2,1,0,50.0,0
143473869675,11,374.8,3,2,4,0,1,1,0.77,11,0,0,37.32,0
729905081161,7,480.98,0,3,1,1,1,5,0.12,7,0,0,50.0,0
975665988689,14,115.63,1,3,4,1,1,8,0.53,14,1,1,32.56,1
220431827540,3,746.53,2,1,2,1,0,6,0.02,3,0,0,50.0,0
320451253843,18,189.68,1,1,4,0,1,4,0.41,18,1,0,22.96,0
159162847597,6,567.13,1,0,3,1,0,4,0.36,6,1,0,50.0,0
224927971390,6,609.26,1,4,4,0,0,1,0.98,6,1,0,50.0,0
339821880597,16,101.52,3,4,4,1,0,1,0.4,16,1,0,28.73,0
281506263842,9,981.89,0,0,2,0,0,3,0.91,9,1,0,50.0,0
751279695082,15,371.93,0,3,0,1,1,4,0.44,15,1,0,50.0,0
466239671867,17,169.5,0,1,4,1,0,4,0.53,17,1,0,28.37,0
558348036895,6,868.95,0,2,2,1,0,2,0.35,6,0,0,50.0,0
789307106988,12,236.76,2,4,3,1,0,9,0.64,12,1,1,37.38,1
256981763174,16,122.46,0,1,4,1,0,8,0.74,16,1,1,28.21,0
569073801590,6,545.22,3,4,4,1,1,3,0.79,6,0,0,50.0,0
379485055575,12,216.93,3,3,3,1,0,2,0.69,12,0,0,25.42,0
413949316991,17,984.18,0,3,1,1,0,1,0.33,17,0,0,50.0,0
40005890488,7,109.37,2,0,0,1,0,9,0.33,7,0,1,24.51,0
70704758080,1,146.08,0,0,3,0,0,5,0.35,1,0,0,17.72,0
992021187030,21,849.96,3,4,3,0,1,8,0.04,21,1,1,50.0,0
31281301490,8,315.78,3,4,3,0,0,4,0.94,8,1,0,34.12,0
635751077850,16,920.44,3,1,1,1,1,2,0.2,16,1,0,50.0,0
825998244963,14,380.02,1,0,3,0,0,5,0.16,14,1,0,41.51,0
368335560285,5,162.8,3,3,1,1,1,8,0.55,5,0,1,34.41,0
542402349832,18,109.53,0,1,0,0,0,6,0.05,18,0,0,11.17,0
909569703410,3,354.31,3,1,1,0,0,8,0.84,3,1,1,50.0,0
754819798067,14,526.36,2,2,0,1,0,3,0.88,14,1,0,50.0,0
232682575161,5,100.91,1,3,0,0,0,5,0.4,5,1,0,14.53,0
110064209508,22,623.0,2,1,0,1,1,2,0.97,22,1,0,50.0,0
106554332976,13,400.3,3,2,2,0,0,3,0.32,13,0,0,42.71,0
806936042431,18,451.14,1,0,0,0,1,7,0.26,18,0,0,45.71,0
320974394324,7,335.27,1,3,1,0,0,1,0.99,7,1,0,36.03,0
302997610249,2,576.14,1,0,2,1,0,8,0.25,2,0,1,50.0,0
22428039930,5,307.11,3,2,3,0,1,5,0.44,5,1,0,38.92,1
105264863444,18,221.34,2,3,3,1,0,2,0.61,18,0,0,25.49,0
989257862035,14,901.58,3,4,4,0,1,3,0.32,14,0,0,50.0,0
205080506256,9,451.5,1,4,0,0,0,4,0.38,9,0,0,50.0,1
4580397982,18,169.24,3,4,4,1,0,2,0.72,18,0,0,20.59,0
131026010747,1,307.29,1,1,0,1,1,5,0.72,1,1,0,40.53,0
267561746040,11,378.95,1,4,0,0,0,7,0.8,11,1,0,44.21,0
733140845199,18,792.68,1,1,1,0,1,9,0.59,18,1,1,50.0,1
36590073467,9,120.03,3,1,1,1,0,1,0.23,9,1,0,25.92,0
961390982298,20,530.42,3,2,3,1,0,6,0.33,20,0,0,50.0,0
927121017816,0,466.92,1,4,2,0,1,6,0.9,0,1,0,45.21,0
428504637948,12,971.56,0,3,3,1,0,1,0.73,12,1,0,50.0,0
880123989508,12,262.07,2,1,0,0,0,2,0.09,12,1,0,30.97,0
533262197370,19,665.08,1,2,2,1,1,8,0.75,19,1,1,50.0,1
480359724606,20,281.98,1,1,4,1,1,6,0.33,20,0,0,33.28,0
778551233709,23,593.58,1,3,0,0,0,1,0.02,23,1,0,50.0,0
330245888087,9,599.56,1,3,1,0,1,6,0.48,9,0,0,50.0,0
100586410102,15,167.81,1,4,3,0,1,7,0.88,15,0,0,17.57,0
572989467211,13,510.81,0,1,3,0,1,2,0.44,13,0,0,50.0,1
401865864855,17,515.04,3,3,4,1,0,4,0.99,17,0,0,50.0,0
304877482208,6,387.22,0,0,3,1,0,7,0.18,6,0,0,50.0,0
517881163071,23,349.44,1,3,3,1,0,6,0.35,23,1,0,50.0,0
242661659881,11,301.87,1,3,2,1,1,8,0.02,11,0,1,50.0,0
645065308317,23,105.35,1,1,0,1,0,6,0.05,23,0,0,11.32,0
145700348667,2,101.63,3,3,2,0,0,2,0.35,2,0,0,9.44,0
440858241947,13,630.81,2,2,2,0,0,1,0.53,13,1,0,50.0,1
173990406722,11,362.32,2,3,3,1,0,5,0.24,11,0,0,36.98,0
632726105709,16,251.1,0,0,0,1,0,9,0.17,16,1,1,43.72,0
822308293030,16,716.26,0,3,3,0,1,2,0.42,16,0,0,50.0,0
446736325328,3,576.01,2,4,3,1,1,7,0.17,3,1,0,50.0,0
465946591212,0,923.46,1,1,2,0,1,9,0.63,0,0,1,50.0,1
75175606275,4,847.92,3,0,1,1,0,4,0.96,4,1,0,50.0,1
378915449277,15,754.06,0,2,1,1,1,4,0.81,15,1,0,50.0,0
479721818319,10,213.92,3,3,2,1,0,5,0.22,10,1,0,33.3,1
38838509581,0,699.48,1,3,2,0,1,6,0.95,0,1,0,50.0,0
513768601562,10,724.53,1,2,3,0,0,7,0.75,10,0,0,50.0,0
865504926924,14,787.0,0,3,0,1,0,9,0.15,14,1,1,50.0,0
629157387662,22,336.82,2,4,3,1,1,6,0.58,22,1,0,48.61,1
540203923825,10,676.27,2,0,3,0,1,3,0.97,10,0,0,50.0,1
568607489441,10,656.45,2,3,4,0,1,2,0.1,10,0,0,50.0,0
298602108741,10,446.78,1,2,3,1,1,6,0.27,10,1,0,50.0,0
61016695422,8,697.16,1,2,0,0,0,9,0.37,8,0,1,50.0,0
838313554024,4,178.03,3,0,3,1,0,3,0.12,4,1,0,20.49,0
508292172516,18,679.15,3,4,2,1,0,4,0.3,18,1,0,50.0,0
389867241967,12,645.41,3,0,0,1,1,3,0.69,12,1,0,50.0,0
869978591138,18,289.56,1,3,2,0,0,7,0.48,18,0,0,27.97,0
617687201135,14,836.39,2,4,4,0,0,4,0.42,14,0,0,50.0,0
383559907252,19,886.97,1,4,4,1,0,6,0.43,19,1,0,50.0,0
140862352658,12,289.44,3,2,0,1,0,6,0.76,12,1,0,30.13,0
432902266027,18,168.36,3,4,1,1,1,9,0.99,18,1,1,45.29,0
866752060089,2,643.22,3,3,1,1,1,5,0.59,2,0,0,50.0,0
635065362032,9,531.93,3,3,0,0,1,7,0.75,9,0,0,50.0,0
14703346750,18,484.83,0,3,0,1,1,1,0.37,18,0,0,50.0,0
625769588000,6,784.91,3,1,2,0,0,8,0.86,6,0,1,50.0,0
796213269752,3,972.7,1,4,4,1,0,2,0.42,3,1,0,50.0,0
516963736346,4,529.9,0,4,0,1,1,4,0.94,4,1,0,50.0,0
929424296088,21,105.54,2,3,3,0,1,7,0.74,21,1,0,12.78,0
489542739257,2,636.64,1,2,2,0,1,6,0.71,2,1,0,50.0,0
854118112236,10,688.57,1,4,4,0,0,4,0.29,10,0,0,50.0,0
813819097867,10,845.22,2,1,2,0,1,8,0.8,10,1,1,50.0,0
331718303256,2,279.47,1,4,4,0,0,7,0.11,2,0,0,22.78,0
715594996239,14,571.89,0,0,3,0,0,6,0.54,14,0,0,50.0,0
832143765129,17,502.42,2,1,4,1,1,5,0.74,17,0,0,49.72,0
884217596009,22,698.0,0,2,2,0,1,5,0.88,22,1,0,50.0,0
192042075828,0,157.55,3,1,4,1,1,7,0.57,0,1,0,27.5,0
802573485663,7,895.61,2,1,2,0,1,6,0.26,7,1,0,50.0,0
334478160039,11,560.04,0,4,0,0,1,4,0.85,11,1,0,50.0,0
611091685919,1,889.34,3,1,3,0,1,7,0.77,1,1,0,50.0,0
986081383206,12,406.21,0,3,2,1,0,5,0.15,12,0,0,44.83,0
593553597239,5,688.17,0,1,1,1,1,7,0.87,5,1,0,50.0,0
39987369289,15,961.05,1,4,1,0,1,7,0.96,15,1,0,50.0,0
319419590532,21,949.04,3,3,4,0,0,2,0.54,21,1,0,50.0,0
168258164468,2,949.69,1,2,0,1,0,4,0.04,2,1,0,50.0,0
389832181544,14,138.65,3,0,0,0,0,4,0.92,14,0,0,9.45,0
354385999295,21,462.71,3,1,1,1,1,7,0.12,21,0,0,50.0,0
49578213772,22,154.7,1,3,4,0,0,8,0.63,22,0,1,24.91,0
329135421808,7,378.53,1,3,0,1,0,1,0.4,7,1,0,47.43,0
65622031972,3,257.12,1,2,0,1,1,7,0.99,3,0,0,37.74,0
668507024786,17,658.12,3,2,4,0,1,6,0.92,17,1,0,50.0,0
824970760995,7,802.67,3,0,2,0,0,1,0.78,7,0,0,50.0,0
14190577752,19,562.01,3,0,1,1,1,8,0.2,19,1,1,50.0,0
14949008169,8,815.93,3,4,0,0,1,5,0.7,8,1,0,50.0,0
367403929499,5,111.53,3,0,2,0,1,7,0.57,5,0,0,16.08,0
516209289553,15,838.43,3,0,2,0,0,8,0.14,15,0,1,50.0,0
746844351201,21,260.52,0,3,2,0,1,7,0.79,21,0,0,36.73,0
177154244422,8,514.84,1,1,2,1,1,1,0.09,8,1,0,48.81,0
361933097076,13,498.33,3,1,3,1,0,6,0.48,13,1,0,49.45,0
874792963486,8,885.84,0,0,3,1,0,1,0.43,8,1,0,50.0,0
359698392708,22,969.38,2,4,4,1,0,4,0.81,22,1,0,50.0,0
17862651299,16,329.61,0,4,1,1,0,4,0.43,16,1,0,35.97,1
493137449275,20,160.67,1,1,4,0,1,8,0.69,20,0,1,24.91,1
118698540552,11,685.47,2,2,3,1,1,6,0.48,11,1,0,50.0,1
222691991296,3,552.56,3,3,4,1,1,7,0.58,3,1,0,50.0,0
268936877844,20,609.13,1,0,4,0,1,7,0.24,20,0,0,50.0,0
247437654491,13,141.64,2,3,2,1,1,7,0.2,13,0,0,22.91,0
377014896940,12,797.78,0,0,0,0,1,2,0.71,12,1,0,50.0,0
576143890528,11,309.12,2,0,3,1,1,6,0.12,11,1,0,44.61,0
458878354431,21,401.44,1,1,3,0,0,8,0.18,21,1,1,50.0,0
580652038121,5,305.52,2,3,4,1,1,8,0.94,5,1,1,50.0,0
197267217260,6,951.35,0,3,0,1,1,4,0.25,6,1,0,50.0,0
582657223283,22,251.85,2,2,4,1,0,7,0.32,22,0,0,31.15,0
577445969635,17,759.09,0,2,1,0,1,9,0.63,17,1,1,50.0,0
644165032269,11,321.17,2,3,3,0,0,8,0.44,11,0,1,41.93,1
378243959372,22,482.43,0,2,2,1,0,2,0.56,22,0,0,47.0,0
405478772334,16,996.46,0,2,2,1,1,8,0.14,16,1,1,50.0,0
889070167026,12,190.52,0,0,2,0,0,3,0.67,12,0,0,22.12,0
877892707670,5,893.22,3,1,3,0,1,4,0.16,5,1,0,50.0,0
564462560137,19,951.44,0,0,3,1,0,3,0.75,19,1,0,50.0,0
950946587346,8,728.4,1,2,2,0,0,8,0.52,8,0,1,50.0,0
748933707403,17,108.97,0,0,3,0,1,4,0.82,17,0,0,14.37,0
137406082259,16,838.72,3,0,2,0,1,1,0.17,16,0,0,50.0,0
550457042176,3,894.04,3,4,1,0,0,9,0.38,3,1,1,50.0,0
964841234264,18,982.84,1,0,1,0,0,9,0.85,18,0,1,50.0,0
456997834478,19,855.38,0,0,1,0,1,1,0.8,19,0,0,50.0,0
642084893431,3,501.03,3,1,4,0,1,8,0.97,3,0,1,50.0,0
73457763536,23,719.78,3,3,4,0,0,2,0.22,23,0,0,50.0,1
49936843848,4,536.62,2,4,0,1,1,7,0.54,4,0,0,50.0,0
736493448853,7,417.72,2,4,0,0,0,1,0.02,7,0,0,46.6,0
121454148391,15,663.78,1,4,0,0,1,6,0.97,15,0,0,50.0,0
228300661884,0,792.85,2,4,1,0,1,8,0.18,0,0,1,50.0,0
222537408050,15,672.31,0,1,1,0,0,6,0.9,15,1,0,50.0,0
294969785878,17,843.92,2,3,1,1,1,9,0.68,17,1,1,50.0,0
938644019275,21,258.74,3,1,3,1,0,1,0.94,21,0,0,35.05,0
940822131896,9,436.33,1,4,3,1,0,9,0.25,9,1,1,50.0,0
725950522299,17,381.33,2,3,1,0,0,3,0.35,17,1,0,39.49,0
743880174609,22,274.71,1,1,2,1,0,2,0.16,22,1,0,44.47,0
429118336991,6,498.86,0,3,0,1,1,8,0.42,6,0,1,50.0,0
225243279256,13,953.09,0,1,4,1,1,5,0.95,13,1,0,50.0,1
612993612669,20,584.21,2,3,0,0,0,1,0.57,20,1,0,50.0,0
202463051235,23,357.76,2,1,2,0,1,1,0.42,23,0,0,37.0,0
564610970195,10,418.65,2,4,3,1,1,2,0.32,10,0,0,46.65,0
92673208955,18,651.77,3,4,1,1,1,7,0.58,18,1,0,50.0,0
805457411942,0,417.47,0,4,3,0,1,2,0.72,0,1,0,50.0,0
927604830741,5,584.51,3,1,3,0,1,9,0.41,5,1,1,50.0,0
28037797973,15,346.74,2,3,2,1,1,6,0.23,15,0,0,44.66,0
786187426128,23,411.34,0,3,3,0,0,4,0.59,23,0,0,36.83,0
332428214505,17,735.16,3,2,3,1,1,4,0.37,17,1,0,50.0,0
923578564839,3,626.16,3,0,0,0,1,3,0.99,3,1,0,50.0,0
540448046556,1,184.14,1,4,0,1,0,9,0.44,1,0,1,47.57,0
549487933942,12,975.86,3,4,2,1,0,2,0.43,12,0,0,50.0,0
764924294059,18,144.4,2,4,1,1,0,9,0.84,18,0,1,36.33,0
337131092756,17,174.65,2,2,0,1,1,3,0.25,17,1,0,32.4,0
157735487166,0,731.25,3,2,3,1,0,4,0.07,0,1,0,50.0,0
3436267557,15,737.22,1,2,4,1,0,9,0.85,15,0,1,50.0,0
765595704275,22,117.04,1,4,0,0,1,3,0.59,22,0,0,8.69,0
166474083138,8,678.48,1,3,4,0,0,6,0.26,8,1,0,50.0,0
131429184940,21,129.93,3,4,1,1,1,5,0.34,21,1,0,26.25,0
560877642869,21,964.69,3,2,3,0,1,6,0.43,21,1,0,50.0,0
975472612146,7,726.53,1,2,0,0,1,5,0.68,7,1,0,50.0,0
990980097558,19,267.92,3,0,1,0,1,3,0.47,19,1,0,36.22,0
373176388706,21,242.29,0,1,2,1,1,2,0.4,21,1,0,27.67,0
468133127859,2,612.7,2,0,1,1,1,9,0.78,2,0,1,50.0,1
116775970802,19,670.17,3,0,2,0,1,4,0.07,19,0,0,50.0,0
848850965863,0,848.11,0,4,2,0,1,6,0.65,0,0,0,50.0,0
615513777701,1,912.99,3,1,0,1,0,9,0.45,1,1,1,50.0,0
382567625493,1,453.28,0,1,4,1,0,5,0.33,1,1,0,50.0,0
67165431954,10,859.68,1,4,2,0,1,7,0.93,10,0,0,50.0,0
196589488048,8,588.14,2,3,3,0,1,5,0.78,8,1,0,50.0,0
655603053083,3,523.52,3,4,0,0,1,9,0.22,3,0,1,50.0,0
567887921402,16,729.07,0,3,2,0,1,2,0.65,16,0,0,50.0,0
23644073941,14,192.88,0,3,0,0,1,3,0.82,14,0,0,20.32,0
81500838460,22,338.85,1,1,3,0,0,5,0.99,22,0,0,34.36,0
570820055026,10,835.09,2,4,0,0,0,2,0.7,10,0,0,50.0,0
922263329813,16,553.67,2,4,0,0,1,6,0.69,16,1,0,50.0,1
756613995283,20,917.24,2,1,2,0,0,3,0.61,20,0,0,50.0,0
915059074511,15,179.83,0,0,1,1,0,5,0.04,15,1,0,29.75,0
825943917961,0,382.07,3,4,0,1,1,5,0.59,0,1,0,41.92,0
576041566264,16,419.99,3,2,2,1,1,8,0.81,16,0,1,50.0,0
776515810452,17,480.45,1,2,3,0,1,9,0.4,17,1,1,50.0,0
761608651209,5,988.14,2,4,3,0,0,4,0.59,5,0,0,50.0,0
485424714597,4,379.6,3,3,1,1,1,1,0.93,4,1,0,50.0,0
748386531752,14,566.81,0,1,3,0,1,5,0.17,14,1,0,50.0,0
696517005486,21,582.46,0,3,2,0,1,4,0.28,21,1,0,50.0,0
162072761060,14,793.72,2,2,1,1,0,5,0.11,14,0,0,50.0,0
599763003463,15,566.08,1,2,2,1,0,9,0.5,15,1,1,50.0,1
909611799949,2,645.16,1,1,1,1,1,8,0.84,2,0,1,50.0,0
147527841160,20,778.0,2,2,1,0,1,8,0.44,20,1,1,50.0,0
919303948041,7,191.02,0,0,2,1,0,8,0.07,7,1,1,32.88,0
851270290704,4,967.12,1,2,1,1,0,1,0.26,4,1,0,50.0,0
364704324927,10,861.67,0,3,2,0,1,7,0.89,10,0,0,50.0,1
208859071872,19,449.9,0,3,3,1,1,4,0.56,19,1,0,50.0,0
480833398573,18,755.58,3,0,3,0,0,6,0.91,18,1,0,50.0,0
209637204125,12,786.09,1,3,0,0,0,4,0.83,12,0,0,50.0,0
225498022572,9,865.22,0,3,4,0,0,5,0.41,9,1,0,50.0,0
257592307352,10,269.49,3,3,4,0,0,5,0.63,10,0,0,33.29,0
588922362977,0,733.33,0,4,3,0,0,1,0.66,0,1,0,50.0,0
534152541448,16,130.01,2,0,0,1,1,6,0.75,16,1,0,15.05,0
762935287536,6,204.02,1,0,4,1,1,8,0.33,6,0,1,40.95,0
297024491974,13,798.46,0,2,2,0,1,5,0.29,13,1,0,50.0,0
664783370353,1,831.7,1,0,2,0,0,6,0.68,1,0,0,50.0,0
548983379311,9,633.19,3,1,1,1,1,5,0.82,9,1,0,50.0,0
45845523030,17,623.52,1,0,4,1,1,1,0.41,17,0,0,50.0,0
477491506345,15,774.56,0,1,2,0,1,5,0.32,15,0,0,50.0,0
89374707315,10,915.48,1,3,4,1,1,2,0.83,10,0,0,50.0,0
141250526157,8,479.0,2,1,1,0,0,4,0.69,8,1,0,50.0,0
84445153788,9,203.34,2,4,3,0,1,2,0.34,9,1,0,27.08,0
729308452976,19,855.1,3,3,0,1,0,8,0.53,19,0,1,50.0,0
94985790962,7,407.48,0,1,1,0,1,7,0.96,7,0,0,40.48,0
854772114967,10,220.41,1,3,1,0,0,9,0.75,10,1,1,41.2,0
977921302866,20,653.15,3,4,1,1,1,4,0.22,20,1,0,50.0,0
69636729164,5,620.28,3,3,0,1,1,5,0.3,5,1,0,50.0,0
446875685037,0,526.82,0,3,2,1,0,9,0.27,0,1,1,50.0,0
629220905043,16,873.82,1,0,4,0,0,9,0.85,16,0,1,50.0,0
465858300962,7,345.0,3,2,3,1,0,2,0.64,7,0,0,39.51,0
155647610844,6,111.91,3,1,3,0,0,1,0.94,6,1,0,19.74,0
931416885054,20,391.12,0,2,0,0,1,3,0.09,20,0,0,42.94,0
355516389143,5,108.74,0,4,3,0,1,1,0.05,5,0,0,11.13,1
837755798400,11,589.23,3,4,0,0,0,6,0.68,11,0,0,50.0,0
199430339308,11,440.42,1,3,0,1,1,8,0.27,11,1,1,50.0,0
234654706546,9,832.55,3,2,4,0,1,4,0.68,9,1,0,50.0,0
208192798256,3,817.83,2,1,4,1,1,4,0.72,3,1,0,50.0,0
63473374540,6,491.17,0,1,0,1,0,1,0.3,6,0,0,50.0,0
651654741504,11,294.84,2,3,4,1,1,9,0.95,11,1,1,50.0,0
561052410039,13,480.19,1,1,2,1,1,8,0.77,13,1,1,50.0,0
105396549148,4,677.19,0,0,1,1,0,3,0.37,4,0,0,50.0,0
816932028862,4,271.19,1,2,3,1,0,3,0.41,4,1,0,47.08,0
236614665997,16,795.74,2,4,3,1,1,4,0.72,16,0,0,50.0,0
202111409394,12,397.5,1,1,3,1,1,4,0.3,12,0,0,44.19,0
149370490993,15,938.96,0,1,3,1,0,2,0.3,15,1,0,50.0,0
701061055910,0,560.68,2,1,2,0,1,4,0.62,0,1,0,50.0,0
929452841957,18,862.41,0,3,2,1,0,2,0.13,18,1,0,50.0,0
535779175105,17,654.3,2,4,1,0,1,7,0.99,17,0,0,50.0,1
694978367516,16,599.14,3,2,0,0,0,5,0.29,16,0,0,50.0,0
841323969707,9,713.92,1,1,4,0,0,7,0.38,9,1,0,50.0,0
460104598764,12,830.34,1,0,1,1,1,6,0.22,12,1,0,50.0,0
284222503724,17,680.06,0,3,3,1,0,2,0.64,17,1,0,50.0,0
116924259271,14,817.52,3,2,4,0,1,2,0.06,14,0,0,50.0,0
277079165146,18,271.42,0,1,1,1,1,1,0.93,18,0,0,31.85,0
720644607947,20,349.76,0,2,3,0,1,1,0.3,20,0,0,25.75,0
994692154893,15,306.75,2,3,1,1,1,5,0.93,15,0,0,35.18,0
287509052252,20,818.47,3,0,3,1,1,5,0.25,20,0,0,50.0,1
954371631603,4,177.52,2,1,3,0,0,7,0.51,4,0,0,11.27,0
832991209702,17,816.28,0,0,2,1,1,1,0.7,17,1,0,50.0,0
214922733207,6,450.14,2,3,3,1,1,5,0.61,6,1,0,50.0,0
64337509715,12,171.56,2,0,1,0,1,2,0.51,12,1,0,26.63,0
805791454236,21,481.98,1,3,4,0,0,1,0.79,21,0,0,47.76,0
389147497789,4,370.45,3,0,2,1,0,7,0.47,4,0,0,41.49,0
532452164827,20,632.76,1,2,4,1,0,3,0.33,20,1,0,50.0,0
538495864131,21,525.27,3,2,0,0,0,9,0.72,21,0,1,50.0,0
292352900884,21,367.1,1,3,4,0,1,5,0.94,21,0,0,25.4,0
868681765436,0,876.04,0,2,0,0,1,5,0.6,0,0,0,50.0,1
271018472617,11,466.14,1,0,0,0,0,5,0.28,11,1,0,50.0,0
643048938138,16,523.62,3,0,2,1,0,9,0.76,16,1,1,50.0,0
347008831835,3,861.97,3,1,4,0,0,1,0.76,3,1,0,50.0,0
84230873183,6,180.15,3,3,3,0,0,5,0.27,6,0,0,22.52,0
892669318371,12,450.9,1,2,2,0,1,6,0.38,12,1,0,50.0,0
794668293939,7,462.57,2,3,2,1,0,9,0.14,7,0,1,50.0,0
452321980176,1,546.24,1,2,3,0,1,3,0.08,1,1,0,50.0,0
49543068529,22,195.51,2,1,4,1,1,1,0.81,22,1,0,34.49,0
394040862816,23,192.39,1,0,2,0,0,8,0.37,23,1,1,35.27,0
859465417654,0,474.77,0,0,0,1,1,9,0.28,0,0,1,50.0,1
480853968447,11,129.73,0,4,3,0,1,6,0.26,11,0,0,7.05,0
679182551689,2,329.49,1,3,1,1,0,5,0.07,2,0,0,43.65,0
71071554729,4,281.06,1,2,2,1,1,8,0.98,4,0,1,39.93,0
366711398983,2,540.45,1,4,0,0,0,6,0.37,2,0,0,50.0,0
824985298533,5,110.04,0,3,4,0,0,6,0.16,5,0,0,10.01,0
760572891501,23,708.16,2,2,4,1,0,9,0.86,23,1,1,50.0,0
407089210830,13,870.03,3,1,3,0,1,9,0.72,13,0,1,50.0,0
61669860773,0,736.07,2,3,0,0,1,1,0.66,0,1,0,50.0,0
737435111892,17,836.27,1,2,3,1,0,2,0.3,17,1,0,50.0,0
939739964832,0,678.98,0,0,2,0,0,1,0.42,0,1,0,50.0,0
105917541614,2,556.63,3,3,3,0,1,2,0.84,2,1,0,50.0,0
191684631214,10,297.12,2,2,1,0,1,3,0.64,10,1,0,37.68,1
562373656025,3,351.66,1,0,3,0,0,2,0.35,3,0,0,27.1,0
268209500781,2,385.94,0,0,3,1,1,6,0.11,2,0,0,38.44,0
847663142850,1,134.22,0,4,2,1,1,4,0.9,1,1,0,26.29,0
238530717575,7,921.78,3,2,0,1,1,5,0.96,7,0,0,50.0,0
449976776186,4,910.27,2,4,1,1,1,9,0.72,4,0,1,50.0,0
580109240375,11,197.0,0,4,3,0,1,2,0.69,11,0,0,12.73,0
2977262383,14,601.02,1,1,2,1,0,3,0.54,14,1,0,50.0,0
246437319512,1,520.88,1,4,2,0,0,1,0.97,1,0,0,50.0,0
48164175331,14,715.07,3,4,2,0,0,2,0.69,14,1,0,50.0,0
262495535266,3,642.72,2,1,0,1,0,1,0.08,3,1,0,50.0,1
316201987550,0,211.89,0,1,3,0,0,9,0.09,0,1,1,37.51,0
132076383090,16,694.07,3,3,4,1,0,3,0.96,16,0,0,50.0,0
3013617685,1,647.99,2,4,1,0,1,3,0.94,1,1,0,50.0,0
353682210026,21,578.1,2,0,4,0,1,7,0.56,21,0,0,50.0,0
816015471065,12,462.17,0,1,0,1,0,1,0.21,12,0,0,50.0,0
771758617863,21,959.43,3,2,3,0,1,9,0.58,21,1,1,50.0,0
833873776957,23,864.5,3,3,4,0,0,7,0.76,23,1,0,50.0,0
643178334164,8,626.58,3,3,4,1,0,9,0.01,8,1,1,50.0,0
537745208823,19,105.74,3,4,4,1,0,8,0.82,19,1,1,25.27,0
612570301758,3,488.91,2,0,1,0,1,5,0.46,3,0,0,49.03,0
128852416975,21,730.31,3,1,3,1,1,3,0.46,21,1,0,50.0,0
712690657632,22,205.56,3,2,2,0,1,9,0.43,22,0,1,34.51,0
238814031734,0,465.89,0,4,3,1,1,5,0.69,0,1,0,50.0,0
344426212273,14,272.55,1,0,4,1,0,9,0.21,14,1,1,48.44,0
294387674360,20,404.33,2,4,3,0,1,3,0.61,20,0,0,37.46,1
